iter	Passed	Remaining
677	61555	29234
678	61645	29143
679	61726	29047
680	61816	28956
681	61907	28865
682	61986	28769
683	62073	28677
684	62158	28583
685	62251	28494
686	62341	28403
687	62424	28308
688	62512	28216
689	62603	28126
690	62695	28035
691	62782	27943
692	62863	27848
693	62958	27759
694	63044	27666
695	63129	27573
696	63220	27483
697	63312	27393
698	63398	27300
699	63484	27207
700	63574	27116
701	63664	27025
702	63749	26932
703	63842	26842
704	63938	26754
705	64026	26662
706	64114	26570
707	64204	26479
708	64285	26385
709	64366	26290
710	64457	26200
711	64551	26110
712	64636	26017
713	64730	25928
714	64814	25835
715	64896	25740
716	64977	25646
717	65071	25557
718	65160	25466
719	65250	25375
720	65344	25286
721	65445	25199
722	65541	25110
723	65632	25020
724	65720	24928
725	65801	24834
726	65887	24741
727	65967	24647
728	66048	24553
729	66137	24461
730	66217	24367
731	66310	24277
732	66401	24187
733	66491	24096
734	66584	24006
735	66667	23913
736	66760	23823
737	66848	23732
738	66931	23638
739	67026	23549
740	67107	23455
741	67190	23362
742	67278	23271
743	67368	23180
744	67461	23091
745	67544	22997
746	67626	22904
747	67713	22812
748	67805	22722
749	67898	22632
750	67991	22543
751	68076	22450
752	68169	22361
753	68262	22271
754	68358	22182
755	68445	22090
756	68536	22000
757	68629	21910
758	68712	21817
759	68794	21724
760	68886	21634
761	68972	21542
762	69063	21452
763	69153	21361
764	69245	21271
765	69337	21181
766	69424	21089
767	69512	20998
768	69593	20905
769	69682	20814
770	69772	20723
771	69853	20630
772	69940	20538
773	70023	20446
774	70109	20354
775	70192	20261
776	70281	20170
777	70374	20081
778	70465	19990
779	70553	19899
780	70640	19808
781	70731	19718
782	70823	19627
783	70915	19537
784	70998	19445
785	71082	19353
786	71174	19263
787	71261	19171
788	71354	19082
789	71445	18991
790	71537	18901
791	71631	18812
792	71721	18721
793	71817	18632
794	71898	18539
795	71982	18447
796	72065	18355
797	72149	18263
798	72243	18173
799	72336	18084
800	72434	17995
801	72523	17904
802	72613	17814
803	72702	17723
804	72794	17633
805	72886	17543
806	72977	17453
807	73074	17364
808	73155	17271
809	73249	17182
810	73345	17092
811	73438	17002
812	73523	16911
813	73607	16819
814	73691	16727
815	73778	16636
816	73865	16545
817	73946	16452
818	74036	16362
819	74132	16272
820	74225	16183
821	74318	16093
822	74405	16002
823	74497	15912
824	74578	15819
825	74658	15727
826	74747	15636
827	74842	15547
828	74931	15456
829	75026	15366
830	75108	15274
831	75196	15183
832	75288	15093
833	75374	15002
834	75455	14910
835	75541	14819
836	75636	14729
837	75724	14638
838	75818	14549
839	75907	14458
840	76004	14369
841	76097	14279
842	76185	14188
843	76271	14097
844	76359	14006
845	76449	13916
846	76540	13826
847	76636	13736
848	76715	13644
849	76808	13554
850	76898	13464
851	76985	13373
852	77067	13281
853	77147	13189
854	77230	13097
855	77319	13007
856	77413	12917
857	77505	12827
858	77586	12735
859	77681	12645
860	77777	12556
861	77872	12466
862	77953	12374
863	78042	12284
864	78135	12194
865	78227	12104
866	78311	12013
867	78400	11922
868	78493	11832
869	78577	11741
870	78662	11650
871	78752	11560
872	78844	11469
873	78926	11378
874	79019	11288
875	79102	11197
876	79197	11107
877	79281	11016
878	79374	10926
879	79470	10836
880	79553	10745
881	79645	10655
882	79741	10566
883	79831	10475
884	79925	10385
885	80018	10295
886	80103	10204
887	80193	10114
888	80286	10024
889	80383	9935
890	80475	9844
891	80567	9754
892	80661	9664
893	80744	9573
894	80834	9483
895	80924	9392
896	81014	9302
897	81102	9212
898	81191	9121
899	81288	9032
900	81380	8941
901	81464	8850
902	81557	8760
903	81654	8671
904	81746	8581
905	81835	8490
906	81929	8400
907	82024	8310
908	82105	8219
909	82198	8129
910	82289	8039
911	82383	7949
912	82470	7858
913	82563	7768
914	82659	7678
915	82746	7588
916	82835	7497
917	82928	7407
918	83012	7316
919	83110	7227
920	83209	7137
921	83296	7046
922	83385	6956
923	83483	6866
924	83577	6776
925	83660	6685
926	83749	6595
927	83844	6505
928	83928	6414
929	84014	6323
930	84107	6233
931	84199	6143
932	84294	6053
933	84389	5963
934	84480	5872
935	84566	5782
936	84655	5691
937	84741	5601
938	84850	5512
939	84957	5422
940	85061	5333
941	85152	5242
942	85234	5152
943	85327	5061
944	85420	4971
945	85511	4881
946	85600	4790
947	85688	4700
948	85780	4609
949	85873	4519
950	85966	4429
951	86061	4339
952	86142	4248
953	86230	4157
954	86321	4067
955	86408	3976
956	86498	3886
957	86589	3796
958	86668	3705
959	86761	3615
960	86852	3524
961	86940	3434
962	87026	3343
963	87123	3253
964	87217	3163
965	87304	3072
966	87385	2982
967	87477	2891
968	87568	2801
969	87654	2710
970	87745	2620
971	87837	2530
972	87929	2439
973	88021	2349
974	88113	2259
975	88208	2169
976	88295	2078
977	88377	1988
978	88464	1897
979	88556	1807
980	88642	1716
981	88737	1626
982	88833	1536
983	88922	1445
984	89015	1355
985	89103	1265
986	89183	1174
987	89272	1084
988	89368	993
989	89463	903
990	89555	813
991	89644	722
992	89730	632
993	89816	542
994	89909	451
995	89995	361
996	90087	271
997	90175	180
998	90257	90
999	90346	0
