iter	Passed	Remaining
786	37564	10166
787	37611	10118
788	37655	10070
789	37703	10022
790	37751	9974
791	37797	9926
792	37844	9878
793	37890	9830
794	37936	9782
795	37985	9734
796	38031	9686
797	38079	9639
798	38125	9591
799	38182	9545
800	38227	9497
801	38274	9449
802	38321	9401
803	38369	9353
804	38416	9305
805	38464	9258
806	38512	9210
807	38559	9162
808	38606	9114
809	38654	9067
810	38705	9020
811	38753	8972
812	38799	8924
813	38844	8876
814	38893	8828
815	38940	8780
816	38986	8732
817	39033	8684
818	39082	8637
819	39130	8589
820	39175	8541
821	39220	8492
822	39267	8445
823	39316	8397
824	39360	8349
825	39407	8301
826	39453	8253
827	39499	8205
828	39546	8157
829	39593	8109
830	39641	8061
831	39689	8014
832	39737	7966
833	39784	7918
834	39830	7870
835	39881	7823
836	39926	7775
837	39974	7727
838	40020	7679
839	40068	7632
840	40125	7586
841	40171	7538
842	40216	7489
843	40264	7442
844	40311	7394
845	40360	7347
846	40408	7299
847	40456	7251
848	40503	7203
849	40549	7155
850	40597	7108
851	40642	7059
852	40690	7012
853	40738	6964
854	40785	6916
855	40833	6869
856	40886	6822
857	40947	6776
858	40994	6728
859	41040	6680
860	41087	6633
861	41134	6585
862	41181	6537
863	41237	6491
864	41293	6444
865	41343	6397
866	41391	6349
867	41437	6301
868	41484	6253
869	41534	6206
870	41580	6158
871	41624	6110
872	41684	6064
873	41739	6017
874	41789	5969
875	41843	5923
876	41893	5875
877	41944	5828
878	41991	5780
879	42038	5732
880	42084	5684
881	42131	5636
882	42179	5588
883	42224	5540
884	42271	5492
885	42318	5445
886	42365	5397
887	42411	5349
888	42459	5301
889	42504	5253
890	42555	5205
891	42603	5158
892	42651	5110
893	42698	5062
894	42745	5014
895	42794	4967
896	42839	4919
897	42886	4871
898	42934	4823
899	42981	4775
900	43029	4728
901	43081	4680
902	43128	4632
903	43175	4585
904	43222	4537
905	43268	4489
906	43311	4440
907	43357	4393
908	43403	4345
909	43451	4297
910	43499	4249
911	43547	4201
912	43594	4154
913	43640	4106
914	43689	4058
915	43738	4010
916	43786	3963
917	43831	3915
918	43883	3867
919	43930	3820
920	43976	3772
921	44022	3724
922	44070	3676
923	44117	3628
924	44163	3580
925	44209	3532
926	44255	3485
927	44311	3437
928	44358	3390
929	44405	3342
930	44452	3294
931	44499	3246
932	44547	3199
933	44597	3151
934	44644	3103
935	44695	3056
936	44748	3008
937	44798	2961
938	44849	2913
939	44894	2865
940	44942	2817
941	44989	2770
942	45036	2722
943	45084	2674
944	45133	2626
945	45180	2579
946	45229	2531
947	45274	2483
948	45320	2435
949	45367	2387
950	45413	2339
951	45464	2292
952	45509	2244
953	45557	2196
954	45605	2148
955	45651	2101
956	45700	2053
957	45751	2005
958	45798	1958
959	45846	1910
960	45894	1862
961	45945	1814
962	45996	1767
963	46052	1719
964	46098	1671
965	46145	1624
966	46192	1576
967	46241	1528
968	46286	1480
969	46335	1433
970	46382	1385
971	46429	1337
972	46477	1289
973	46524	1241
974	46572	1194
975	46620	1146
976	46665	1098
977	46715	1050
978	46763	1003
979	46810	955
980	46861	907
981	46909	859
982	46957	812
983	47001	764
984	47047	716
985	47098	668
986	47147	620
987	47195	573
988	47240	525
989	47285	477
990	47339	429
991	47384	382
992	47435	334
993	47486	286
994	47533	238
995	47581	191
996	47629	143
997	47676	95
998	47733	47
999	47781	0
