iter	Passed	Remaining
558	57486	45351
559	57587	45247
560	57688	45143
561	57795	45043
562	57894	44937
563	57992	44831
564	58095	44728
565	58200	44627
566	58302	44523
567	58403	44419
568	58508	44318
569	58612	44216
570	58709	44109
571	58806	44001
572	58908	43898
573	59013	43797
574	59118	43696
575	59217	43590
576	59320	43487
577	59424	43386
578	59528	43283
579	59632	43181
580	59736	43080
581	59836	42975
582	59941	42874
583	60041	42769
584	60147	42668
585	60247	42563
586	60350	42461
587	60452	42357
588	60560	42258
589	60664	42156
590	60764	42051
591	60864	41947
592	60970	41846
593	61073	41743
594	61174	41640
595	61279	41538
596	61377	41432
597	61479	41328
598	61574	41220
599	61681	41121
600	61782	41016
601	61885	40914
602	61987	40811
603	62093	40710
604	62194	40606
605	62294	40501
606	62395	40397
607	62494	40292
608	62595	40188
609	62695	40084
610	62799	39982
611	62900	39877
612	63003	39775
613	63107	39673
614	63205	39567
615	63306	39463
616	63410	39361
617	63514	39260
618	63616	39156
619	63719	39053
620	63820	38950
621	63922	38847
622	64025	38744
623	64123	38638
624	64225	38535
625	64325	38430
626	64432	38330
627	64531	38225
628	64632	38122
629	64735	38019
630	64838	37916
631	64936	37811
632	65041	37709
633	65149	37609
634	65258	37510
635	65358	37406
636	65459	37302
637	65560	37199
638	65660	37094
639	65760	36990
640	65860	36886
641	65961	36782
642	66061	36678
643	66167	36576
644	66268	36473
645	66369	36369
646	66474	36268
647	66574	36163
648	66677	36061
649	66778	35957
650	66884	35856
651	66985	35753
652	67090	35651
653	67200	35552
654	67304	35450
655	67406	35347
656	67507	35243
657	67613	35142
658	67713	35038
659	67815	34935
660	67920	34833
661	68024	34731
662	68124	34627
663	68225	34523
664	68323	34418
665	68427	34316
666	68524	34211
667	68631	34110
668	68726	34003
669	68831	33902
670	68930	33797
671	69031	33693
672	69132	33590
673	69237	33488
674	69339	33385
675	69444	33284
676	69548	33181
677	69655	33081
678	69759	32979
679	69866	32878
680	69970	32776
681	70071	32672
682	70176	32571
683	70280	32468
684	70382	32365
685	70482	32261
686	70586	32159
687	70690	32057
688	70792	31954
689	70897	31852
690	71002	31750
691	71098	31644
692	71201	31542
693	71303	31439
694	71407	31337
695	71510	31234
696	71625	31137
697	71723	31032
698	71822	30927
699	71924	30824
700	72021	30719
701	72124	30616
702	72225	30513
703	72328	30410
704	72430	30307
705	72538	30207
706	72640	30104
707	72741	30000
708	72845	29898
709	72944	29794
710	73048	29691
711	73147	29587
712	73247	29483
713	73350	29381
714	73453	29278
715	73551	29174
716	73666	29076
717	73771	28974
718	73874	28871
719	73979	28769
720	74081	28666
721	74185	28564
722	74283	28460
723	74385	28356
724	74501	28259
725	74607	28157
726	74707	28053
727	74812	27952
728	74909	27846
729	75011	27744
730	75113	27640
731	75215	27538
732	75318	27435
733	75421	27332
734	75524	27229
735	75630	27128
736	75734	27026
737	75834	26922
738	75939	26820
739	76040	26716
740	76138	26612
741	76239	26509
742	76344	26407
743	76440	26301
744	76537	26197
745	76637	26093
746	76739	25990
747	76838	25886
748	76947	25786
749	77049	25683
750	77154	25581
751	77249	25476
752	77355	25374
753	77456	25270
754	77557	25167
755	77663	25066
756	77769	24964
757	77869	24860
758	77968	24756
759	78070	24653
760	78172	24550
761	78275	24448
762	78380	24346
763	78483	24243
764	78593	24143
765	78695	24040
766	78796	23936
767	78893	23832
768	78996	23729
769	79093	23625
770	79194	23522
771	79298	23419
772	79403	23317
773	79504	23214
774	79601	23110
775	79706	23008
776	79810	22905
777	79907	22801
778	80006	22697
779	80110	22595
780	80214	22492
781	80319	22390
782	80425	22288
783	80527	22186
784	80628	22082
785	80733	21980
786	80832	21877
787	80934	21774
788	81040	21672
789	81146	21570
790	81246	21467
791	81347	21364
792	81450	21261
793	81554	21159
794	81665	21058
795	81768	20955
796	81870	20852
797	81973	20750
798	82076	20647
799	82181	20545
800	82281	20441
801	82387	20340
802	82492	20237
803	82598	20135
804	82704	20034
805	82807	19931
806	82914	19829
807	83016	19726
808	83124	19625
809	83229	19522
810	83336	19421
811	83444	19319
812	83549	19217
813	83648	19113
814	83746	19010
815	83849	18907
816	83955	18805
817	84057	18702
818	84162	18600
819	84267	18497
820	84370	18395
821	84479	18293
822	84584	18191
823	84687	18088
824	84792	17986
825	84896	17883
826	85003	17781
827	85107	17679
828	85214	17577
829	85318	17474
830	85421	17372
831	85526	17269
832	85636	17168
833	85735	17064
834	85843	16963
835	85943	16859
836	86052	16758
837	86159	16656
838	86263	16553
839	86370	16451
840	86471	16348
841	86578	16246
842	86684	16144
843	86785	16040
844	86890	15938
845	86991	15835
846	87095	15732
847	87202	15630
848	87307	15528
849	87406	15424
850	87504	15320
851	87605	15217
852	87707	15114
853	87808	15011
854	87912	14909
855	88017	14806
856	88121	14704
857	88225	14601
858	88332	14499
859	88437	14396
860	88544	14294
861	88649	14192
862	88753	14089
863	88855	13986
864	88960	13883
865	89064	13781
866	89171	13679
867	89272	13575
868	89378	13473
869	89487	13371
870	89595	13269
871	89700	13167
872	89807	13064
873	89912	12962
874	90020	12860
875	90125	12757
876	90230	12654
877	90338	12552
878	90445	12450
879	90549	12347
880	90650	12244
881	90752	12141
882	90856	12038
883	90962	11936
884	91064	11833
885	91169	11730
886	91271	11627
887	91375	11524
888	91481	11422
889	91581	11319
890	91685	11216
891	91792	11113
892	91901	11011
893	92005	10908
894	92109	10806
895	92209	10702
896	92311	10599
897	92407	10496
898	92511	10393
899	92612	10290
900	92719	10187
901	92825	10085
902	92931	9982
903	93034	9879
904	93140	9777
905	93246	9674
906	93351	9571
907	93452	9468
908	93560	9366
909	93665	9263
910	93770	9160
911	93869	9057
912	93974	8954
913	94078	8851
914	94183	8749
915	94287	8646
916	94389	8543
917	94495	8440
918	94603	8338
919	94715	8236
920	94819	8133
921	94925	8030
922	95026	7927
923	95129	7824
924	95234	7721
925	95340	7618
926	95443	7516
927	95550	7413
928	95654	7310
929	95758	7207
930	95863	7104
931	95968	7001
932	96074	6899
933	96176	6796
934	96281	6693
935	96386	6590
936	96491	6487
937	96598	6384
938	96704	6282
939	96808	6179
940	96912	6076
941	97020	5973
942	97125	5870
943	97227	5767
944	97340	5665
945	97446	5562
946	97545	5459
947	97651	5356
948	97757	5253
949	97856	5150
950	97962	5047
951	98062	4944
952	98167	4841
953	98270	4738
954	98372	4635
955	98474	4532
956	98581	4429
957	98687	4326
958	98792	4223
959	98895	4120
960	98999	4017
961	99106	3914
962	99211	3811
963	99335	3709
964	99442	3606
965	99548	3503
966	99652	3400
967	99776	3298
968	99895	3195
969	100000	3092
970	100103	2989
971	100210	2886
972	100316	2783
973	100421	2680
974	100529	2577
975	100634	2474
976	100746	2371
977	100851	2268
978	100953	2165
979	101054	2062
980	101154	1959
981	101259	1856
982	101362	1752
983	101467	1649
984	101569	1546
985	101672	1443
986	101774	1340
987	101880	1237
988	101987	1134
989	102094	1031
990	102200	928
991	102306	825
992	102409	721
993	102514	618
994	102615	515
995	102718	412
996	102824	309
997	102930	206
998	103034	103
999	103140	0
