iter	Passed	Remaining
429	18683	6300
430	18727	6257
431	18769	6212
432	18810	6168
433	18853	6125
434	18898	6082
435	18940	6038
436	18983	5994
437	19025	5951
438	19068	5907
439	19112	5863
440	19155	5820
441	19196	5776
442	19241	5733
443	19282	5689
444	19323	5645
445	19368	5602
446	19412	5558
447	19456	5515
448	19499	5471
449	19540	5428
450	19583	5384
451	19629	5341
452	19671	5297
453	19721	5256
454	19764	5212
455	19808	5169
456	19849	5125
457	19892	5081
458	19941	5039
459	19985	4996
460	20026	4952
461	20069	4908
462	20113	4865
463	20156	4822
464	20200	4778
465	20244	4735
466	20290	4692
467	20332	4648
468	20376	4605
469	20420	4562
470	20465	4518
471	20508	4475
472	20549	4431
473	20592	4387
474	20637	4344
475	20678	4300
476	20718	4256
477	20765	4213
478	20811	4170
479	20855	4127
480	20898	4084
481	20942	4040
482	20983	3996
483	21024	3953
484	21065	3908
485	21107	3865
486	21149	3821
487	21191	3778
488	21236	3734
489	21280	3691
490	21323	3647
491	21365	3604
492	21407	3560
493	21450	3517
494	21493	3473
495	21536	3430
496	21580	3386
497	21622	3343
498	21665	3299
499	21711	3256
500	21754	3213
501	21800	3170
502	21844	3126
503	21883	3082
504	21925	3039
505	21969	2995
506	22011	2952
507	22055	2908
508	22099	2865
509	22143	2822
510	22186	2778
511	22231	2735
512	22274	2692
513	22315	2648
514	22357	2604
515	22401	2561
516	22443	2517
517	22483	2474
518	22528	2430
519	22571	2387
520	22612	2343
521	22656	2300
522	22698	2256
523	22743	2213
524	22788	2170
525	22832	2127
526	22878	2083
527	22923	2040
528	22966	1997
529	23010	1953
530	23056	1910
531	23100	1867
532	23142	1823
533	23186	1780
534	23228	1736
535	23273	1693
536	23315	1649
537	23358	1606
538	23401	1562
539	23443	1519
540	23488	1476
541	23530	1432
542	23573	1389
543	23617	1345
544	23660	1302
545	23702	1258
546	23746	1215
547	23790	1172
548	23834	1128
549	23880	1085
550	23923	1042
551	23969	998
552	24012	955
553	24057	911
554	24100	868
555	24142	825
556	24185	781
557	24230	738
558	24272	694
559	24315	651
560	24360	607
561	24405	564
562	24450	521
563	24495	477
564	24540	434
565	24580	390
566	24624	347
567	24671	304
568	24715	260
569	24762	217
570	24807	173
571	24849	130
572	24894	86
573	24936	43
574	24977	0
