iter	Passed	Remaining
399	40552	17741
400	40649	17638
401	40746	17535
402	40852	17435
403	40946	17331
404	41048	17230
405	41146	17127
406	41246	17025
407	41343	16922
408	41444	16821
409	41540	16717
410	41638	16615
411	41735	16512
412	41828	16407
413	41915	16300
414	42008	16195
415	42106	16093
416	42199	15989
417	42296	15886
418	42392	15783
419	42491	15681
420	42594	15580
421	42698	15480
422	42799	15379
423	42904	15279
424	42997	15175
425	43096	15073
426	43194	14971
427	43298	14871
428	43396	14769
429	43496	14667
430	43595	14565
431	43695	14463
432	43793	14361
433	43895	14261
434	43990	14157
435	44090	14056
436	44187	13954
437	44284	13851
438	44383	13749
439	44477	13646
440	44576	13544
441	44672	13442
442	44770	13340
443	44869	13238
444	44971	13137
445	45070	13036
446	45168	12934
447	45271	12833
448	45367	12731
449	45469	12630
450	45568	12528
451	45668	12427
452	45764	12325
453	45857	12221
454	45961	12121
455	46065	12021
456	46165	11920
457	46267	11819
458	46372	11719
459	46469	11617
460	46567	11515
461	46664	11413
462	46759	11311
463	46851	11207
464	46949	11106
465	47045	11004
466	47145	10903
467	47241	10800
468	47335	10698
469	47438	10597
470	47535	10496
471	47639	10395
472	47735	10293
473	47833	10192
474	47939	10092
475	48036	9990
476	48126	9887
477	48226	9786
478	48331	9686
479	48432	9585
480	48532	9484
481	48629	9382
482	48725	9281
483	48824	9179
484	48920	9077
485	49023	8977
486	49117	8875
487	49216	8774
488	49314	8672
489	49406	8570
490	49506	8469
491	49601	8367
492	49701	8266
493	49798	8165
494	49901	8064
495	50001	7963
496	50101	7863
497	50205	7762
498	50297	7660
499	50395	7559
500	50495	7458
501	50592	7357
502	50692	7256
503	50791	7155
504	50883	7053
505	50978	6951
506	51078	6850
507	51179	6750
508	51278	6649
509	51373	6547
510	51469	6446
511	51574	6346
512	51673	6245
513	51768	6143
514	51866	6042
515	51963	5941
516	52063	5840
517	52160	5739
518	52257	5638
519	52353	5537
520	52445	5435
521	52539	5334
522	52637	5233
523	52731	5132
524	52834	5031
525	52933	4931
526	53022	4829
527	53117	4728
528	53213	4627
529	53312	4526
530	53411	4425
531	53514	4325
532	53613	4224
533	53711	4123
534	53811	4023
535	53914	3922
536	54015	3822
537	54113	3721
538	54204	3620
539	54295	3519
540	54396	3418
541	54493	3317
542	54591	3217
543	54687	3116
544	54781	3015
545	54884	2915
546	54983	2814
547	55080	2713
548	55176	2613
549	55279	2512
550	55375	2411
551	55467	2311
552	55566	2210
553	55663	2110
554	55762	2009
555	55861	1908
556	55960	1808
557	56057	1707
558	56160	1607
559	56261	1506
560	56359	1406
561	56455	1305
562	56572	1205
563	56670	1105
564	56761	1004
565	56864	904
566	56962	803
567	57061	703
568	57164	602
569	57263	502
570	57367	401
571	57469	301
572	57576	200
573	57674	100
574	57772	0
