iter	Passed	Remaining
660	4595	2356
661	4602	2349
662	4609	2342
663	4616	2335
664	4622	2328
665	4629	2321
666	4637	2315
667	4643	2308
668	4650	2300
669	4657	2294
670	4664	2286
671	4671	2279
672	4677	2272
673	4684	2265
674	4691	2258
675	4698	2251
676	4705	2244
677	4711	2237
678	4718	2230
679	4725	2223
680	4732	2216
681	4740	2210
682	4746	2203
683	4754	2196
684	4760	2189
685	4767	2182
686	4774	2175
687	4781	2168
688	4788	2161
689	4795	2154
690	4802	2147
691	4809	2140
692	4816	2133
693	4822	2126
694	4829	2119
695	4836	2112
696	4843	2105
697	4850	2098
698	4857	2091
699	4864	2084
700	4871	2077
701	4878	2070
702	4885	2063
703	4892	2057
704	4899	2050
705	4906	2043
706	4912	2035
707	4919	2028
708	4926	2022
709	4933	2014
710	4940	2008
711	4947	2001
712	4955	1994
713	4961	1987
714	4968	1980
715	4975	1973
716	4981	1966
717	4988	1959
718	4995	1952
719	5002	1945
720	5009	1938
721	5015	1931
722	5022	1924
723	5029	1917
724	5035	1910
725	5042	1903
726	5049	1896
727	5056	1889
728	5063	1882
729	5070	1875
730	5080	1869
731	5091	1864
732	5099	1857
733	5105	1850
734	5112	1843
735	5119	1836
736	5126	1829
737	5133	1822
738	5140	1815
739	5147	1808
740	5154	1801
741	5161	1794
742	5168	1787
743	5175	1780
744	5182	1773
745	5189	1766
746	5196	1759
747	5203	1752
748	5209	1745
749	5215	1738
750	5222	1731
751	5229	1724
752	5236	1717
753	5243	1710
754	5251	1703
755	5258	1697
756	5265	1690
757	5272	1683
758	5279	1676
759	5286	1669
760	5292	1662
761	5300	1655
762	5307	1648
763	5314	1641
764	5321	1634
765	5327	1627
766	5334	1620
767	5341	1613
768	5348	1606
769	5355	1599
770	5362	1592
771	5369	1585
772	5375	1578
773	5382	1571
774	5389	1564
775	5396	1557
776	5403	1550
777	5410	1543
778	5417	1536
779	5424	1529
780	5431	1523
781	5437	1515
782	5444	1508
783	5451	1501
784	5458	1495
785	5465	1488
786	5473	1481
787	5480	1474
788	5487	1467
789	5494	1460
790	5500	1453
791	5507	1446
792	5514	1439
793	5521	1432
794	5528	1425
795	5535	1418
796	5542	1411
797	5549	1404
798	5556	1397
799	5563	1390
800	5570	1383
801	5576	1376
802	5583	1369
803	5591	1362
804	5597	1356
805	5604	1349
806	5611	1342
807	5618	1335
808	5625	1328
809	5633	1321
810	5640	1314
811	5647	1307
812	5654	1300
813	5661	1293
814	5668	1286
815	5675	1279
816	5682	1272
817	5689	1265
818	5695	1258
819	5702	1251
820	5709	1244
821	5716	1237
822	5722	1230
823	5729	1223
824	5736	1216
825	5743	1209
826	5749	1202
827	5756	1195
828	5763	1188
829	5770	1181
830	5777	1174
831	5784	1168
832	5791	1161
833	5798	1154
834	5805	1147
835	5812	1140
836	5819	1133
837	5826	1126
838	5833	1119
839	5840	1112
840	5847	1105
841	5854	1098
842	5860	1091
843	5867	1084
844	5874	1077
845	5881	1070
846	5888	1063
847	5895	1056
848	5902	1049
849	5909	1042
850	5916	1035
851	5922	1028
852	5930	1021
853	5937	1015
854	5944	1008
855	5951	1001
856	5959	994
857	5965	987
858	5972	980
859	5980	973
860	5988	966
861	5997	960
862	6004	953
863	6012	946
864	6019	939
865	6026	932
866	6033	925
867	6040	918
868	6046	911
869	6053	904
870	6060	897
871	6067	890
872	6074	883
873	6081	876
874	6087	869
875	6094	862
876	6101	855
877	6108	848
878	6115	841
879	6122	834
880	6128	827
881	6135	820
882	6142	813
883	6148	806
884	6155	799
885	6161	792
886	6168	785
887	6175	778
888	6181	771
889	6189	764
890	6196	758
891	6203	751
892	6210	744
893	6217	737
894	6224	730
895	6231	723
896	6238	716
897	6245	709
898	6252	702
899	6258	695
900	6264	688
901	6271	681
902	6277	674
903	6283	667
904	6290	660
905	6297	653
906	6304	646
907	6311	639
908	6318	632
909	6324	625
910	6331	618
911	6338	611
912	6344	604
913	6350	597
914	6357	590
915	6363	583
916	6370	576
917	6376	569
918	6383	562
919	6389	555
920	6396	548
921	6403	541
922	6410	534
923	6417	527
924	6424	520
925	6430	513
926	6437	506
927	6444	499
928	6451	493
929	6458	486
930	6465	479
931	6472	472
932	6479	465
933	6485	458
934	6493	451
935	6499	444
936	6506	437
937	6513	430
938	6520	423
939	6527	416
940	6534	409
941	6540	402
942	6547	395
943	6553	388
944	6559	381
945	6566	374
946	6572	367
947	6579	360
948	6585	353
949	6592	346
950	6599	340
951	6605	333
952	6613	326
953	6619	319
954	6626	312
955	6632	305
956	6639	298
957	6645	291
958	6652	284
959	6659	277
960	6665	270
961	6672	263
962	6679	256
963	6686	249
964	6692	242
965	6699	235
966	6705	228
967	6712	221
968	6719	214
969	6725	208
970	6731	201
971	6738	194
972	6744	187
973	6751	180
974	6758	173
975	6764	166
976	6771	159
977	6778	152
978	6784	145
979	6791	138
980	6797	131
981	6804	124
982	6811	117
983	6818	110
984	6824	103
985	6830	96
986	6837	90
987	6843	83
988	6849	76
989	6856	69
990	6862	62
991	6868	55
992	6875	48
993	6881	41
994	6888	34
995	6894	27
996	6901	20
997	6908	13
998	6914	6
999	6921	0
